-7.78362,-17.4269,29.3343
-6.74798,-16.4602,29.7549
-6.00004,-15.8095,28.589
-5.34511,-14.7755,28.7609
-5.76945,-17.0144,30.8331
-5.71108,-18.5621,31.0589
-4.34792,-19.0764,31.6373
-3.76155,-20.0034,31.0133
-3.86986,-18.5539,32.6918
-6.09696,-16.4169,27.4169
-5.41867,-15.9204,26.2119
-6.1951,-14.7524,25.5694
-7.4028,-14.5589,25.8443
-5.23118,-17.0343,25.2241
-5.50151,-13.96,24.7443
-6.14951,-12.8735,23.9859
-7.4589,-13.3604,23.339
-7.44115,-14.291,22.5305
-5.18484,-12.3783,22.8997
-5.68913,-11.1435,22.1578
-6.81492,-10.6536,22.3749
-4.83133,-10.6111,21.288
-8.6098,-12.7615,23.719
-9.90784,-13.2142,23.1375
-9.98192,-13.0306,21.6169
-10.6476,-13.8048,20.9339
-10.9524,-12.3328,23.8194
-10.2581,-11.6825,24.9716
-8.77413,-11.6979,24.7258
-9.30279,-12.0045,21.0998
-9.1727,-11.8262,19.6545
-8.45281,-13.0099,19.0035
-8.83614,-13.4131,17.9139
-8.44542,-10.5154,19.313
-9.02112,-9.30497,19.9723
-8.23906,-8.25233,20.3948
-10.3005,-8.9735,20.2844
-9.00836,-7.32545,20.9415
-10.2606,-7.74716,20.9014
-7.43394,-13.5896,19.6596
-6.76042,-14.7785,19.1187
-7.59311,-16.0606,19.2723
-7.67535,-16.8822,18.362
-5.41985,-14.9717,19.7656
-8.18592,-16.2253,20.4422
-9.03526,-17.3931,20.7329
-10.2326,-17.504,19.7584
-10.5781,-18.601,19.3013
-9.4854,-17.3608,22.2079
-10.4946,-18.474,22.5215
-8.28426,-17.4985,23.1054
-10.844,-16.3645,19.4457
-11.9192,-16.2739,18.4493
-11.4631,-16.7885,17.0749
-12.1535,-17.6075,16.4475
-12.4135,-14.8201,18.3484
-13.6974,-14.6368,17.5657
-13.9948,-13.1587,17.316
-15.2625,-12.9833,16.4771
-15.79,-11.5797,16.5308
-10.3031,-16.3141,16.6213
-9.70732,-16.7766,15.3732
-9.47731,-18.2998,15.4074
-9.85806,-19.0081,14.4754
-8.40576,-16.005,15.0376
-7.68328,-16.6271,13.8301
-8.70368,-14.524,14.8079
-8.87448,-18.8111,16.4787
-8.70883,-20.2536,16.5993
-10.0506,-21.0105,16.4894
-10.1688,-21.967,15.7209
-7.9936,-20.6092,17.8954
-7.78347,-22.0859,18.2347
-6.77134,-22.7293,17.3284
-7.37339,-22.1893,19.7004
-11.0467,-20.5822,17.2507
-12.371,-21.2129,17.2186
-13.0517,-21.1188,15.8509
-13.7693,-22.0356,15.4503
-13.2605,-20.6723,18.3344
-12.9145,-21.2935,19.6757
-13.5606,-20.5745,20.8282
-13.1321,-21.1955,22.1572
-13.5109,-20.3336,23.3245
-12.8078,-20.0189,15.1428
-13.2999,-19.8268,13.7738
-12.6016,-20.7725,12.7877
-13.1435,-21.0809,11.7286
-13.1387,-18.3564,13.3372
-14.2855,-17.4498,13.7744
-13.9815,-15.9525,13.6862
-12.9399,-15.5319,13.1115
-14.8185,-15.1828,14.2119
-11.3965,-21.2195,13.1306
-10.6757,-22.1845,12.3085
-11.0458,-23.5979,12.7336
-10.8321,-24.5528,11.988
-9.154,-21.998,12.4397
-8.40883,-20.8544,11.7227
-7.12298,-20.496,12.4541
-8.10474,-21.1947,10.2662
-11.6163,-23.7309,13.9286
-11.7138,-25.0391,14.5756
-13.1237,-25.6592,14.6287
-13.4054,-26.4907,15.5072
-11.0904,-24.9686,15.9786
-9.94796,-25.9107,16.3864
-8.85716,-26.0561,15.318
-9.34384,-25.4196,17.6818
-14.0045,-25.2731,13.7039
-15.2611,-26.0231,13.5024
-14.9505,-27.4928,13.1526
-14.8339,-27.8628,11.9762
-16.1334,-25.3683,12.4236
-17.0212,-24.412,12.9956
-14.8027,-28.3153,14.193
-14.3455,-29.7013,14.0509
-14.0344,-30.3248,15.4041
-14.7244,-30.0518,16.3957
-8.33055,-36.2005,23.3189
-8.01841,-35.3305,22.1803
-6.72311,-34.5645,22.4014
-6.40909,-34.1976,23.54
-5.97368,-34.3235,21.3229
-4.63834,-33.6812,21.4039
-4.65707,-32.2508,21.9725
-5.62888,-31.5191,21.8139
-3.96737,-33.6717,20.0306
-4.41247,-32.5294,19.1253
-3.07338,-32.0333,18.0344
-3.29274,-33.209,16.7136
-3.57459,-31.8486,22.6265
-3.57527,-30.552,23.2848
-3.40929,-29.3956,22.2701
-2.58513,-29.4724,21.3705
-2.48226,-30.4962,24.3578
-2.67785,-29.4302,25.4375
-3.99353,-29.6313,26.1356
-1.54247,-29.4045,26.4282
-4.23467,-28.3593,22.4098
-3.9052,-27.0348,21.8727
-3.71251,-26.0545,23.0262
-4.65315,-25.7285,23.751
-4.95234,-26.5017,20.8792
-5.15555,-27.5086,19.7408
-4.50424,-25.1249,20.3409
-6.35403,-27.2305,18.8659
-2.48447,-25.6033,23.2001
-2.17075,-24.6426,24.2529
-2.06691,-23.2249,23.6765
-1.24182,-22.9587,22.8018
-0.857224,-25.0231,24.9336
-0.920233,-26.3562,25.4111
-2.88837,-22.3158,24.1942
-2.85561,-20.9257,23.7526
-2.68066,-19.9981,24.954
-3.26228,-20.2193,26.0284
-4.1191,-20.5591,22.889
-3.99536,-19.1389,22.2751
-5.42009,-20.7267,23.6845
-5.08486,-18.8397,21.2427
-1.87408,-18.954,24.7874
-1.68797,-18.0096,25.8789
-0.581632,-17.018,25.6081
0.192142,-17.1894,24.6705
-0.529821,-15.9939,26.451
0.567618,-15.0391,26.495
1.55291,-15.4761,27.5519
1.15352,-16.0792,28.5507
0.0228331,-13.6549,26.8924
-0.844388,-13.0121,25.8209
-2.25951,-13.5718,25.7524
-2.94485,-13.5525,26.8032
-2.69825,-14.0197,24.6574
2.82028,-15.133,27.3563
3.8411,-15.2918,28.3699
3.29982,-14.8117,29.7355
2.83357,-13.6782,29.8822
5.07753,-14.4889,27.9699
6.31039,-14.7922,28.8216
7.42586,-13.7942,28.5886
8.75435,-14.3101,29.1401
9.304,-15.4227,28.2907
3.34132,-15.6923,30.7257
2.80176,-15.3692,32.0493
1.56749,-16.1918,32.3449
1.30065,-16.5234,33.5086
0.807081,-16.5196,31.3033
-0.356315,-17.3926,31.4397
0.032247,-18.826,31.8327
1.05232,-19.3522,31.3798
-1.178,-17.4269,30.1486
-1.85844,-16.0851,29.8215
-1.82503,-15.1166,30.6327
-2.46162,-16.0088,28.7294
-0.814051,-19.4593,32.6513
-0.596228,-20.8398,33.1135
-0.493278,-21.8447,31.9659
0.344156,-22.752,32.0011
-1.69763,-21.263,34.0883
-1.60149,-20.5962,35.4572
-2.87387,-20.8486,36.2962
-2.88495,-19.9707,37.5633
-1.71372,-20.2741,38.4684
-1.32051,-21.6506,30.936
-1.34991,-22.5179,29.7431
-0.032054,-22.7359,28.9969
0.161843,-23.7794,28.3574
-2.35881,-21.9532,28.7411
-2.07192,-20.5943,28.4589
0.852683,-21.7454,29.0443
2.07857,-21.7447,28.2414
3.37471,-21.6104,29.0667
4.44042,-21.2991,28.5054
2.04111,-20.668,27.0932
0.888426,-20.9565,26.1548
1.9605,-19.2448,27.6583
3.28457,-21.8719,30.3796
5.64347,-22.5863,30.7712
6.79262,-22.1216,30.826
4.44212,-21.7736,31.2802
4.06437,-22.2185,32.7037
3.30322,-21.1811,33.5558
2.80643,-21.8064,34.8777
1.78319,-22.8434,34.6757
1.08864,-23.411,35.6612
1.30287,-23.0474,36.9228
0.181256,-24.3471,35.3936
4.44107,-21.7867,31.2803
4.05861,-22.2804,32.6796
2.96898,-21.4733,33.3644
3.52978,-20.3269,34.1594
2.47016,-19.6062,34.8634
2.629,-18.4348,35.4719
3.81814,-17.8298,35.4696
1.5923,-17.8721,36.085
5.38593,-23.7927,30.2805
6.45219,-24.7047,29.8305
7.29541,-24.1473,28.6658
8.44308,-24.5712,28.4457
5.81665,-26.0485,29.4632
6.7597,-27.1877,29.0469
5.89368,-28.4159,28.6894
6.51461,-29.3424,27.6092
7.60419,-30.2478,28.1246
6.72099,-23.191,27.9297
7.32176,-22.6895,26.6876
7.8624,-21.2649,26.7861
8.15109,-20.6548,25.7629
6.30743,-22.7558,25.5419
5.65203,-24.0968,25.3875
6.35597,-25.1874,24.8588
4.34847,-24.2894,25.8064
5.75039,-26.4513,24.7347
3.73659,-25.5368,25.6798
4.44371,-26.5985,25.1419
3.82494,-27.8302,25.0257
7.99333,-20.7245,27.994
8.39581,-19.3231,28.1382
9.81996,-19.0135,27.6653
10.1088,-17.869,27.2821
8.11889,-18.7903,29.5517
8.74014,-19.5787,30.5394
10.6974,-20.0188,27.6444
12.0088,-19.7709,25.577
12.948,-19.2928,24.9513
12.0581,-19.8795,27.0909
12.9295,-21.1088,27.4002
13.2598,-21.3965,28.8608
14.412,-22.4116,28.9589
14.0497,-23.7494,28.4799
14.8477,-24.8154,28.5193
16.0749,-24.7269,29.0167
14.4178,-25.9809,28.0579
12.0304,-19.7693,27.1053
13.0545,-20.7682,27.6511
13.3272,-20.6211,29.1498
14.385,-21.6113,29.639
15.6989,-21.3903,29.0272
16.6144,-20.5362,29.481
16.379,-19.7972,30.5601
17.7725,-20.4134,28.846
10.9296,-20.2912,24.9909
10.7793,-20.3898,23.5301
10.1364,-19.133,22.9294
10.2849,-18.8602,21.7321
9.90172,-21.5871,23.1672
10.0779,-22.8249,24.0637
11.3587,-23.5535,23.7817
12.1374,-23.1487,22.9071
11.6008,-24.649,24.5247
9.40416,-18.3956,23.7578
8.75643,-17.1586,23.3228
9.78801,-16.02,23.1766
10.4908,-15.6741,24.1466
7.64385,-16.777,24.2919
6.68108,-17.9681,24.4928
6.96805,-15.4726,23.8272
5.66828,-17.7439,25.6188
9.89947,-15.4473,21.954
10.8722,-14.3696,21.7484
10.5785,-13.1988,22.6762
9.41141,-12.8387,22.8903
10.6643,-13.9708,20.2734
10.1247,-15.2019,19.6214
9.18463,-15.7796,20.7057
11.628,-12.6289,23.2517
11.4679,-11.5059,24.1483
11.4201,-10.219,23.3067
12.2917,-9.3479,23.4036
12.598,-11.4636,25.1904
12.3825,-10.3779,26.2382
11.2415,-10.2165,26.7063
13.3637,-9.67118,26.5834
10.3962,-10.131,22.4625
10.1726,-8.9744,21.5864
8.68796,-8.65262,21.6534
7.82806,-9.56775,21.7408
10.5721,-9.27434,20.1288
12.041,-9.52837,19.919
12.951,-8.51782,19.66
12.7502,-10.6857,19.877
14.1545,-9.04337,19.491
14.0615,-10.3556,19.6264
8.36787,-7.3602,21.6508
6.96829,-6.9609,21.5907
6.3676,-7.51668,20.2897
7.01845,-7.51074,19.2546
6.81728,-5.44477,21.654
6.96205,-4.90149,23.0677
6.93741,-3.38063,23.0667
7.94165,-2.85086,24.1201
7.54102,-1.51284,24.6094
5.15235,-8.04173,20.3898
4.44128,-8.67529,19.2854
5.07387,-9.99249,18.8227
4.70789,-10.5173,17.7799
4.20621,-7.6491,18.1326
3.51467,-6.3533,18.6617
3.30129,-5.28571,17.5906
3.82032,-5.43745,16.5016
2.60394,-4.27299,17.8461
5.99798,-10.554,19.6134
6.63756,-11.8292,19.2485
5.76224,-13.021,19.6244
4.82145,-12.8746,20.397
6.05368,-14.2014,19.0865
5.30581,-15.4146,19.4509
6.13918,-16.6606,19.1039
7.08036,-16.6011,18.2996
3.91081,-15.4712,18.7432
4.01477,-15.5961,17.2156
4.10664,-16.8464,16.6111
4.03524,-14.4554,16.3895
4.24893,-16.9926,15.2286
4.15664,-14.5839,14.9817
4.26151,-15.8495,14.4188
4.43169,-15.9726,13.0603
5.7754,-17.7699,19.735
6.28008,-19.1003,19.4152
5.07554,-19.8934,18.9768
4.02237,-19.7954,19.587
6.84233,-19.7209,20.6945
7.26702,-21.1562,20.586
8.31642,-21.5271,19.7448
6.63043,-22.1451,21.3383
8.72576,-22.8402,19.6515
7.02259,-23.4723,21.2394
8.07592,-23.8118,20.4055
8.48064,-25.1274,20.3207
5.24078,-20.6668,17.9181
4.19197,-21.5223,17.3969
4.8492,-22.8634,17.1055
5.93294,-22.9231,16.5463
3.58287,-20.9537,16.1057
2.56161,-21.7341,15.2618
1.75585,-20.7619,14.393
3.25021,-22.7804,14.3564
4.17015,-23.9276,17.5154
4.6879,-25.2821,17.3674
3.53501,-26.1845,16.9891
2.46851,-26.103,17.5932
5.31674,-25.769,18.6896
5.73683,-27.1309,18.5889
3.74298,-26.9971,15.9569
2.79998,-28.0491,15.5827
3.56282,-29.3819,15.5733
4.62718,-29.5119,14.964
2.14084,-27.7972,14.1847
1.30529,-28.9899,13.7514
1.24673,-26.5432,14.2117
3.02565,-30.3603,16.3006
3.45174,-31.7473,16.1237
2.29656,-32.7113,16.3903
1.18638,-32.2963,16.7375
4.70723,-32.081,16.9559
4.47144,-31.9968,18.4708
3.33175,-32.05,18.9581
5.55751,-31.865,19.2154
2.57523,-33.9966,16.2266
1.61729,-35.0703,16.4533
0.896331,-34.9768,17.8026
-0.317373,-35.2227,17.8796
2.37868,-36.39,16.3516
1.59275,-37.6429,16.6255
2.48056,-38.8697,16.526
3.56852,-38.892,17.1707
2.08585,-39.8037,15.7911
1.6413,-34.6131,18.8454
1.12396,-34.5799,20.2241
0.306162,-33.34,20.5414
-0.741682,-33.4402,21.1795
2.26445,-34.7114,21.2388
1.86398,-34.5206,22.6806
3.05272,-34.5505,23.6264
2.60241,-34.532,25.0794
3.75694,-34.5632,26.0185
0.773313,-32.1672,20.0926
0.118506,-30.9012,20.467
0.466914,-29.717,19.5671
1.43257,-29.7644,18.8109
0.511587,-30.5145,21.8921
2.02237,-30.3962,22.0918
2.38634,-29.8192,23.4512
1.63953,-28.9453,23.9695
3.43116,-30.232,23.9935
-0.311464,-28.6491,19.7426
-0.137146,-27.3825,19.0468
0.0922373,-26.2979,20.1031
-0.658264,-26.2265,21.0691
-1.39085,-27.0704,18.1829
-1.45965,-28.043,16.9939
-1.43385,-25.5946,17.7457
-2.80532,-28.0676,16.2895
1.15701,-25.5092,19.9401
1.44929,-24.3853,20.8459
1.32663,-23.0686,20.0844
1.89836,-22.9327,19.0028
2.86904,-24.4691,21.4586
3.00648,-23.4606,22.6056
3.16846,-25.8958,21.979
0.587139,-22.1222,20.6774
0.370209,-20.7814,20.1672
0.548168,-19.8299,21.3263
-0.390674,-19.5831,22.105
-1.04173,-20.6519,19.5835
-1.39889,-21.6531,18.4701
-2.90295,-21.7826,18.2806
-0.700808,-21.312,17.1734
1.75963,-19.2928,21.4358
2.17305,-18.5584,22.6113
2.8112,-17.209,22.27
3.87871,-17.166,21.6854
3.14394,-19.4329,23.4648
2.13754,-16.1238,22.6292
2.64294,-14.7853,22.3425
3.51148,-14.2444,23.4551
3.35593,-14.6188,24.6164
4.43603,-13.3506,23.1213
5.07239,-12.5928,24.1645
4.06071,-11.6752,24.8527
4.22735,-11.3111,26.0307
6.22682,-11.7708,23.616
7.16054,-11.298,24.7099
7.46207,-12.0363,25.6473
7.59748,-10.0696,24.6127
3.04458,-11.2495,24.1032
2.00708,-10.3369,24.6205
0.729344,-10.6456,23.8558
0.742007,-11.5116,22.967
2.42962,-8.83738,24.4987
2.96145,-8.47147,23.1089
2.47302,-9.04271,22.1099
3.84831,-7.58006,23.0107
-0.375993,-9.96392,24.1769
-1.66938,-10.2813,23.5471
-1.63722,-10.1949,21.9981
-2.15404,-11.0701,21.2953
-2.79412,-9.41922,24.1455
-3.16875,-9.80386,25.5846
-4.49624,-9.22499,26.0399
-4.64164,-7.98893,26.0198
-5.39906,-10.0081,26.4471
-1.02307,-9.1389,21.4747
-0.941848,-8.97757,20.0143
-0.0957495,-10.1028,19.4331
-0.402885,-10.6295,18.3617
-0.386183,-7.58214,19.645
-0.449652,-7.23638,18.1579
-0.0695235,-5.76316,17.9247
-1.16767,-4.83046,18.1951
-0.994138,-3.52892,18.428
0.223246,-3.01177,18.4429
-2.03126,-2.74636,18.6774
0.954873,-10.5097,20.1436
1.73639,-11.6306,19.6445
0.982578,-12.949,19.5392
1.2277,-13.7402,18.6179
0.0522501,-13.201,20.4536
-0.76436,-14.4386,20.3651
-1.67614,-14.3957,19.1286
-1.86406,-15.4034,18.4209
-1.62545,-14.6278,21.6023
-0.827081,-14.4312,22.771
-2.29248,-16.0357,21.6184
-2.2449,-13.213,18.8838
-3.07455,-12.9749,17.7036
-2.24415,-13.2323,16.443
-2.69653,-13.9304,15.5406
-3.62665,-11.5445,17.7493
-4.5164,-11.1958,16.5805
-5.84668,-11.6481,16.53
-4.0169,-10.4444,15.5013
-6.689,-11.3342,15.4394
-4.85424,-10.1082,14.4124
-6.18274,-10.5661,14.3972
-7.00486,-10.2514,13.3388
-1.011,-12.714,16.4044
-0.0992832,-12.9693,15.2706
0.262456,-14.45,15.0707
0.490553,-14.8926,13.9331
1.1493,-12.0921,15.3692
0.833984,-10.6009,15.1827
-0.352049,-10.191,14.5513
1.6946,-9.62351,15.6802
-0.659171,-8.81828,14.3525
1.40311,-8.236,15.512
0.21719,-7.85475,14.8328
-0.0987369,-6.52433,14.6697
0.35924,-15.1952,16.1737
0.601906,-16.6559,16.0982
-0.529546,-17.264,15.3076
-0.30325,-18.075,14.4272
0.675225,-17.297,17.4991
-1.74494,-16.8255,15.6043
-2.94364,-17.3648,14.9426
-2.98626,-17.0007,13.4606
-3.42071,-17.8084,12.6294
-4.21714,-16.9171,15.6485
-4.78915,-17.9472,16.6489
-5.1042,-19.2809,15.9612
-3.88781,-18.161,17.8724
-2.5168,-15.7898,13.1288
-2.46759,-15.3791,11.73
-1.50239,-16.2067,10.9166
-1.79948,-16.5217,9.77015
-2.19453,-13.876,11.5873
-3.31914,-13.0144,12.1974
-4.71258,-13.2722,11.6155
-4.87507,-13.7758,10.4982
-5.72518,-12.884,12.3633
-0.377053,-16.6174,11.5063
0.518736,-17.5829,10.8431
-0.136362,-18.9938,10.8352
-0.105026,-19.7148,9.81886
1.91937,-17.5922,11.5214
2.53486,-16.312,11.361
2.8546,-18.6688,10.9016
-0.757245,-19.3652,11.9526
-1.4589,-20.6627,12.0337
-2.45742,-20.8229,10.8777
-2.36325,-21.7796,10.1095
-2.17348,-20.8146,13.3711
-2.71359,-22.1944,13.6072
-1.84395,-23.2725,13.6759
-4.08082,-22.4063,13.7506
-2.32545,-24.5701,13.9009
-4.5851,-23.7212,13.9729
-3.68721,-24.7787,14.0339
-3.37946,-19.87,10.745
-4.33752,-19.8135,9.62623
-3.75154,-20.0647,8.20877
-4.42155,-20.6739,7.35358
-5.11762,-18.4995,9.67346
-2.51849,-19.6168,7.96208
-1.83564,-19.8458,6.68342
-1.24398,-21.2434,6.53622
-1.08645,-21.7451,5.42131
-0.698456,-18.8467,6.48208
-1.11328,-17.4036,6.23828
0.0973156,-16.5085,6.20482
0.806892,-16.4518,5.21438
0.349103,-15.8164,7.29287
-0.860589,-21.8461,7.65735
-0.30902,-23.2044,7.65821
-1.3711,-24.2683,7.34932
-1.07386,-25.3022,6.74856
0.323906,-23.5213,9.00936
1.58479,-22.7666,9.38777
1.9361,-23.0616,10.8152
2.72006,-23.1579,8.45936
-2.59726,-23.9977,7.77371
-3.67293,-24.9712,7.73706
-4.26018,-25.0637,6.33305
-5.05837,-24.2094,5.94051
-4.73519,-24.582,8.77669
-5.98567,-25.4301,9.00508
-5.64953,-26.7223,9.73252
-7.01064,-24.6335,9.78826
-3.82981,-26.0826,5.58026
-4.29394,-26.3288,4.20134
-5.02808,-27.6755,4.05097
-4.41039,-28.7469,4.12956
-3.1255,-26.2563,3.21847
-6.34328,-27.6,3.83212
-7.22133,-28.7737,3.6591
-7.27806,-29.6247,4.93966
-6.93191,-30.8278,4.92823
-6.81113,-29.6114,2.42156
-7.99518,-30.3639,1.78474
-9.13059,-29.8159,1.75004
-7.78737,-31.5057,1.30779
-7.70943,-28.9901,6.03706
-7.77171,-29.633,7.36659
-6.47906,-30.2729,7.88003
-6.48985,-30.9566,8.92018
-5.38025,-30.0546,7.15114
-4.05532,-30.5788,7.48645
-3.0204,-29.459,7.77713
-3.1435,-28.3339,7.27871
-3.53667,-31.49,6.36384
-4.45308,-32.6739,6.01912
-3.68223,-33.7965,5.31631
-4.55445,-35.0681,5.14308
-3.7968,-36.2829,4.66712
-2.00252,-29.793,8.57299
-0.950379,-28.8605,8.99162
0.422897,-29.4731,8.78161
0.571622,-30.684,8.87516
-1.10957,-28.5445,10.4736
-2.23564,-27.5983,10.8819
-2.6893,-27.8649,12.322
-1.76482,-26.1554,10.7236
1.44805,-28.6484,8.52203
2.75797,-29.2745,8.55881
3.27079,-29.3037,9.99162
2.79398,-28.5423,10.8396
3.63301,-28.3424,7.70211
2.91347,-27.0445,7.64996
1.5269,-27.2051,8.22912
4.21814,-30.1842,10.2755
4.87979,-30.1546,11.5649
5.93889,-29.0709,11.4838
6.83043,-29.1523,10.6517
5.52343,-31.4964,11.8863
6.44083,-31.4425,13.0948
6.85856,-32.8266,13.5802
5.97876,-33.7211,13.6274
8.05725,-33.0003,13.9177
5.83535,-28.0685,12.3629
6.64405,-26.8457,12.2594
7.00295,-26.2998,13.6266
6.27691,-26.5128,14.5965
5.89461,-25.6801,11.5082
5.72567,-25.9777,10.0391
4.52654,-25.3807,12.1325
8.121,-25.5851,13.6723
8.42514,-24.7273,14.7955
8.80225,-23.3256,14.2882
9.622,-23.1814,13.4067
9.55431,-25.3091,15.631
9.51422,-24.7988,17.0425
10.7429,-25.1738,17.8623
11.8856,-24.816,17.4743
10.5448,-25.8066,18.9173
8.19859,-22.3044,14.8784
8.39154,-20.9277,14.4378
8.61358,-20.0366,15.6422
7.89793,-20.1383,16.6504
7.12726,-20.4134,13.6456
6.979,-21.159,12.3296
7.21779,-18.9045,13.3867
5.59092,-21.0932,11.7087
